text,Label
"Gaada kasian kasiannya kalian sama hak orang yang harusnya dibantu sama program tapi malah kalian salah gunakan kalian sampingkan,heh kalian yang kerja di bawah naungan beasiswa ini kalian kira duit yang kalian makan itu HALAL?",Negatif
gadapat min ðŸ˜¢,Negatif
gajelas,Negatif
Gak ad kah penambhan waktu ini...,Negatif
gak ada adilnya program kaltim tuntas ini. daripada menaikkan standar minimal skoring mending adakan aja program baru untuk kampus dan prodi akreditasi A. percuma kalau kyk gini jadinya. mahasiswa yang udah berusaha dapetin nilai tinggi usaha nya sia sia sekalipun dia dapat IPK 4.0 cuma karena terhalang akreditasi.,Negatif
GAK ADA KABAR TERBARU LAGI SETELAH TANGGAL 10 INI,Negatif
"Gak jelas seleksi nilai nya, syarat dan ketentuan nilai nya gk sesuai kenyataan yg nilai nya lebih rendah lolos yg tinggi gk lolos padahal satu lingkungan pendidikan ???œ",Negatif
"gak objektif, rata rata skoring stimulan lebih tinggi dari yang tuntas, padahal dari segi level program tuntas lebih tinggi karena dikhususkan untuk kampus kampus yg akreditasi a dan b, sedangkan stimulan untuk kampus2 yg dibawah akreditasi nya program tuntas, tapi malah rata rata stimulan skoring nya lebih tinggi dari yang tuntas, ini kesalahan sistem atau gimana, mohon konfirmasi serta penjelasannya agar tidak terjadi kegaduhan di kolom komentar",Negatif
Ganti gubernur,Negatif
gapernah sampe komen. tp ini udh kelewatan. lama bgt pak buðŸ˜¢saya butuh uangnya buat ambil data penelitian tesis juga. mohon dengan sangat disegerakan pencairannya,Negatif
GAUSAH PENJELASAN ini itu potong ini itu dll,Negatif
"Gess logika aja, info yg beredar dari kemarin kan katanya udh proses pencairan ke bank bank untuk selanjutnya dari pihak bank ke rekening penerima beasiswa. Eh tapi tapii ko baru muncul lagi info soal rekening yg bermasalah? Brrti dana nya ni belum sampe ke bank penyalur kah? Kok mesti nunggu yg rekeningnya bermasalah dulu baru proses pencairan? Klo memang dananya sudah ada di pihak bank otomatis yg ga bermasalah rekeningnya udh bisa disalurkan dong knp mesti nunggu lagi? Ga sinkron dan ga konsisten bgt sih bkt ni alasannya wkwk kocakk",Negatif
gila skoring naik bgt dari tahun lalu buat stimulan prestasi akademik,Negatif
"Gilaaa batas skoringnya tinggi bangettt, ga kayak tahun sebelumnya",Negatif
gimana ini gda info @beasiswakaltim,Negatif
"gini deh kak, contoh kakaknya di atas berarti bukan kategori miskin dan dia jujur untuk pilih prestasi akademik. yang di sayangkan kakaknya itu, buat apa bersaing kalau nyatanya kesempatan 1 di tuntas prestasi akademik dengan akreditasi b hampir gaaada kak, gitu lo. ga fair. jadi cuman orang kaya yang akreditasi a aja yang boleh gitu mending di kasih tau, jangan lari ke kategori lain",Negatif
Gini ni kalo pemerintahan di isi oleh org org yang gak amanah,Negatif
Gk lolos ðŸ¥º,Negatif
grgr transisi gubernur jd gini amat yak bkt perasaan dr tahun kmrn lancar2 aja dan cepet pengumumannya ini telat mulu perasaan dr kmrn hadu hadu,Negatif
Haduh,Negatif
Haha atasan lagi kenapa yaðŸ™Œ,Negatif
HAHAHAHAH KASIAN BANGET DI PHPIN KITA SEMUA @febri20s,Negatif
haii pakk kami menyampaikan suara kami di kolom komentar ini tetapi satupun tidak ada respon. bagaimana masalah bkt ini pak,Negatif
halah,Negatif
halah halah halah,Negatif
Halah Halah PJ Abal abalan,Negatif
"Hanya karena judul berkas berbeda dgn judul yg dimaksud walaupun isinya sama, dan ada point yg diminta sebagaia persyaratan, LANGSUNG DINYATAKAN TIDAK LOLOS BERKAS, padahal tahun lalu dgn berkas dan judul yg sama masih bisa digunakan dan lulus. SANGAT MENGECEWAKAN KETIDAK LOLOSAN HANYA DIDASARKAN PADA HAL YG TIDAK FLEKSIBLE!!!",Negatif
Hapus aja juknis bkt ga sesuai,Negatif
Harus di hate comment dulu kah ini baru admin nya log in,Negatif
hasil skoring saya 303.091 dgn IPK 3.64 harus gimana lagi biar dpt beasiswa ini ya cuma dpt hikmahnya ajaðŸ˜‚,Negatif
Hati hati loh min prabowo sma jaksa agung lagi memburu dana yg bermasalah,Negatif
Hidup di negeri konoha gini amat ya allahðŸ˜¢,Negatif
Hilal dh 10 tahun gmunculðŸ˜¢,Negatif
"hmm, saya pakai strategi ini, karena memang akreditasi prodi nya c, tapi ipk udh full, akreditasi pt a masih gak mencapai batas skor minimal... andai ada perhitungan nilai batas skor minimal dan atau list daftar penerima beasiswa yg transparan, mungkin bisa di terima dengan lapang dada...",Negatif
"hoax, ktanya tgl 10 sdh mau cair semuanya",Negatif
IHHHH YG AKADEMIK KO GA ADAAAA???,Negatif
Indikator penilaian skoring ini apa sj itemnya.? Junlah skoring kita gak di munculkan.,Negatif
info cair bosku kmrn pengumuman digantungin ini pencairan jg sama aja,Negatif
ini bener bener harus didemo sih. kalau demo kemana gitu ya kita datengin aja rame rame duh kesel banget 55654764123 alstoniarobi,Negatif
ini bknn beasiswa prestasi tp beasiswa kampus prestasiðŸ˜‚,Negatif
Ini gimana habarnya...? Masih kah beasiswanyaðŸ˜¢ mana masih ada sisa 4 juta di bank..mudahan cair nanti,Negatif
"ini gimana min, akreditasi pt b tapi di akun masih c, kalau aku hitung, bisa lolos klw status akreditasinya b, dan otomatis skornya melewati batas minimal skorin, tapi karena di akun masih c, jadinya gak masuk batas minimal skoring",Negatif
"ini gimana si lama banget pencairanya, tolong pak gubernur terpilih di usut",Negatif
ini gimanaa pakk sebanyak ini komentar tetapi satu pun gaada yg direspon. tolongggg pak diusutt sampai tuntas @prabowo @gibran_rakabuming @isran.noor.official @official.kpk @hadikaltim68 @disdikbudkaltim,Negatif
ini hak kita padahal. ga jelas 55654764123 alstoniarobi,Negatif
ini kalo perbaikan gini nunggunya brp lama lagi yaa ðŸ˜¢ðŸ˜¢ðŸ˜¢,Negatif
Ini kami disuruh nunggu sampai kapan min?? Kasian yg gada kesalahan tapi belum dapat dapat,Negatif
Ini kapan ya kaltim tuntas cair dah mau sebulan belum ada kejelasan,Negatif
Ini mah biaya siswa akreditasi kampus bukan biaya siswa prestasi ðŸ‘ ...,Negatif
Ini masuknya tahap 1 apa 2?? Tinggi amat wehh tahun lalu ga gini mana aku anak Teknik sangad kacaw kalo harus sempurna:),Negatif
Ini parah si IPK tinggi ga menjamin lolos ordalnya kuat,Negatif
"Ini pihak BKT ada baca gak sih komentar? Greget dah, gak liat kah orang-tua anak sekolah udah pada nanyain kapan cair? Belum lagi mahasiswa yang nunggu juga. Gak mikir kah barangkali butuh banget uang itu untuk keperluan mendesak, apalagi yg kuliah nya pure biaya sendiri tanpa campur tangan ortu. Anak sekolah yg ortunya juga nunggu barangkali ada keperluan sekolah yg benar-benar harus dibayar atau dibeli. Pihak bkt minimal muncul jawab semua komentar nah kalo bisa, ngeri kali kalo akhir tahun baru cair. Disuruh nabung atau gimana?",Negatif
Ini serius blm ada yg ditanggapi kh sanggahannya???klo gk ditanggapi buat apa ada sanggahan kasiann,Negatif
ini serius kita semua diginiin? yang bener ajeeeeðŸ˜”,Negatif
Ini serius penundaan pencairan beasiswa hanya karna 49 mahasiswa yg perlu perbaikan rekening ? Dulu-dulu pencarian ya pencarian aja perkara yg gk bisa dicairkan karna rekening bermasalah itu ya diurus berbarengan dengan proses pencairan atau diakhir untuk dibuat pengumuman lebih lanjut,Negatif
Ini sudah kalau PJ gubernur ga paham kondisi kaltim,Negatif
Ini yang BRI REKENINGNYA MASIH BERMASALAH PERBAIKIN WOI! KASIAN YANG REKENING NYA AKTIF NUNGGUIN!!!!! PIHAK BKT JUGA COBA KALO DI TANYA2 JAWAB GITUNAH! AAAAAAAAAAAA,Negatif
Ini yang kaltim tuntas tahap 1 apakah memang uangnya masih tertahan di bank mandiri ya? Padahal dari tanggal 11 November sudah masuk uangnya namun tertahan/di hold. Sudah melakukan pelaporan ke beasiswa Kaltim namun tidak ada jawaban dan ke pihak mandiri cabang pun gabisa melakukan apa-apa karena itu harus dari pihak mandiri yang ada di samarinda,Negatif
"ini yang statusnya jadi gagal salur gimana konsepnya padahal rekening udah di ubah jadi bener, aktif, tapi malah berubah jadi gagal salur, apa ubah rekening lagi buka rekening baru lagi dana lagi buat buka rekening kalo gini mah",Negatif
ini yg beasiswa khusus akreditasi A itu yh,Negatif
Ini yg bener setelah 20 September atau 20 Oktober min pencairanðŸ¤­ðŸ¤­,Negatif
ini yg gada kesalahan apa apa tapi belum cair juga lama lama capek Ã° 55654764123 alstoniarobi,Negatif
inpooo minn lama bet dah cairnyaðŸ˜­,Negatif
insyaallah katanya PJ Gubernur minggu ini gais,Negatif
"intinya salurkan sudah min,, lama betul sudah ini gak di salurkan dananya gak lama cuti bersama sdh bank tambah lama lagi di salurkn nya kasih pastinya jgn php nya",Negatif
"IP 4.0 akreditasi univ dan prodi B, nda masuk??ý",Negatif
"ipk 3,9 tetap ga lolos karna akre b, sedih bgt",Negatif
"ipk 3.64 tp gegara prodi baru naik a malah ga lolos... 3x daftar ikutan ga lolos, kecewa berat... butuh bgt buat skripsian pdhl",Negatif
IPK 3.7 ga lolos alasannya karna data ga valid awoakwk kocak pdhl jelas disitu datanya asli semua yang di scanðŸ˜ðŸ˜,Negatif
"IPK 3.9 tiap semester, Skoring 326.909 gada artinya Tai",Negatif
"ipk ku 3,92 ga lolos",Negatif
IPK ku 3.88 gk dpt huhu,Negatif
Ipk ku bagus,Negatif
"ipk ku selalu diatas 3,9, semester kemarin aja baru dapat 3,7 tetap ga lolos",Negatif
Ipk minimal 3,Negatif
"ipk standar jangan ngarep, ini skoring khusus cumlaude",Negatif
"IPK tinggi tapi ga lolos, harus se perfect apalagi ya? aku kira pilihan dia aja yang harus perfect, ternyata kamu juga min 😂😂",Negatif
"IPKnya harus diatas 3,85 ??ý jdi klo kyk gini yg dpet BKT bisa brp org yaaa? Kok jdi mengherankan dengan skor setinggi ini siapa aja yg dpet ????",Negatif
Isis minim bilang aja kalau anggaran nya di kurangin 50MðŸ˜¢,Negatif
iya ikhlas aja lh,Negatif
"iya kak, akreditas minimal a kak, bjir bgt",Negatif
iyaa curiga sama cara hitungnya,Negatif
Jadi intinya akreditasi PT â€œBâ€ dan prodi â€œBâ€ gaberhak dapat beasiswa ya walopun ipk 4,Negatif
jadi memang sengaja di gagal kan.. ambil sudah taro di kas daerah. nyerah sdh 21632974969 gadingdarawahyudinanti,Negatif
"Jadi semua persyaratan sebenarnya untuk akre univ A dan prodi A . biar nilai di atas 3,0 kalau akre mu B ya ngga dapat . harus di cantumkan kalau akre yg B minimal dapat IPK 4,00 ???? harusnya syarat lolosnya di tau di awal biar kita hitung bisa lolos atau Tidak . jangan nnti pengumuman bgni baru kaget liat nilai kelulusan minimal sekian . nilaiku 3,34 akre univ dan prodi B dapat skoring 295.818 berharap lolos ternyata di luar nalar batas kelolosan ??? gpp lah yang penting sdh mencoba ????",Negatif
"jadii.. dia pake dulu uangnya, setelah itu nunggu pencairan dana program kerja yg lain baru dehh diganti buat beasiswa kita ini. ada banyak faktor kenapa dana beasiswa bisa dipakai, salahdua nya yaitu gede dan pilkada wkwkwkÃ¢ tahun lalu pun sebenarnya sudah bermasalah. yttaÃ° Ã°",Negatif
jahat bgt bang aseli,Negatif
"jangan diam diam aja kalian, kalian gatau isi hati orang kedepannya kalian bakal jadi apa!",Negatif
"jangan jahat pak bu, kasian orang tua kita",Negatif
jangan lupa ya transparansi penerimanya,Negatif
jangan sampai nyalahin orang yg komen 'di korup',Negatif
Janji manis Minggu ini bakal cair,Negatif
jauh banar naiknya dri pd tahun smlam lah batas nilai skoringnya ckckck,Negatif
jelass 55654764123 alstoniarobi,Negatif
"justru karena anggaran nya tidak sebanyak tahun lalu makanya skoring nya dinaikkan, supaya perangkingan nya lebih mudah karena menyesuaikan dengan anggaran yang ada. untuk juknis udah pakem nya memang seperti itu dari tahun ke tahun, kalau dirubah ya ga bisa seenaknya.",Negatif
kabarnyaa sampai sekarang belum ada hilalnyaaaaðŸ¥² ayo dong min kasih kami kejelasan dan alasan kenapa semua dana tertahan? baru di tahun ini sampe separah dan selama ini bahkan data kami yang sudah benar pun tetap ikut gagal salur. nyediain nomor wa untuk melapor tentang beasiswa ini,Negatif
kacau,Negatif
KACAU KACAU,Negatif
Kacauu btul hehh,Negatif
kacauu ga cair cair 55654764123 alstoniarobi,Negatif
KacauuuðŸ’”,Negatif
"kacaw bgt BKT tahun ini, miris liat daerah sendiri.. GWS buat KALTIM deh..",Negatif
Kai @isran.noor.official ðŸ˜­ skoringnya terlalu banar kai...help,Negatif
"kak aku jg s2 tp stimulan, ipk 3.5an, akre prodi dan pt a ga dapet Ã¢Âª. heran bgt skoring untuk s2 naik bgt dan jauh di atas s3 malah wkwkwk",Negatif
kak ini gmna untuk bank bri siswa perbaikan msih bnya bngt yg blm cair padahal status rek aktif,Negatif
Kalau emang ga cair ni bkt jangan dipilih lagi si kai itu,Negatif
"kalau komennya makiÃ¢Â², nanti kena uu ite... ga di komen, uangnya di masuk kantong pribadi mungkin ....Ã°",Negatif
kalo tau ambil stimulan aja kemarin,Negatif
Kaltim tuntas pengumumamnya lama bgt,Negatif
kan sebelumnya sudah perbaikan kenapa perbaikan rekening lagi,Negatif
KAPAN CAIR SIHHH HERAN LAMA SEKALI,Negatif
Kapan cair yg stimulan lama nya kak,Negatif
Kapan cairnya min... Jangan solimi atuh ðŸ˜¢,Negatif
kapan cairnya min? tolong butuh banget buat biaya pendidikan,Negatif
kapan cairrr minnn kasian na temenku gda uang suda buat bayar uktðŸ¥¹ @tiaradwiiv_ @inttanmursantii @faraahqonita,Negatif
"kapan min cairnya sudah telat banget ini, masa yg rekeningnya ga bermasalah harus nunggu lagi",Negatif
Kapan niee stimulan cairnya udah hampir seminggu dari hari penutupan sanggahan,Negatif
Kapan nih pencairannyaðŸ˜­ gada titik terang,Negatif
kapanâ€¦ cairnyaâ€¦ YA ALLAH,Negatif
"Karna anggaran sdh di pangkas sbesar 50 m, yg awalnya 250 m. Makany angka skoring di naikan supaya ada alasan bnyak yg gak lolos.😒",Negatif
"kasian banget yang ipk nya 4 pun ngga bakal lolos, gara gara akreditasi kampus",Negatif
"kasian sih yg ipk tinggi, tp akred kampus nya gak a jd nda lolos Ã¢ Ã£Â½ Ã¢ Ã£Â½",Negatif
"kasian yg ngarepin duit beasiswa buat kuliah min,bayangin aja mereka make itu buat lanjut sem selanjutnya trs putus cuma krna gabisa bayar,yg bener aja. skorsingnya jangan kek gt kali lah, kan kami makenya bukan buat kualifikasi cumlaude",Negatif
Kasian yg univnya non unggulan/prodinya bukan akre A,Negatif
Kasiannya mahasiswa yg mt2 an bljr,Negatif
Kasih sampe setahun aja min nanggung udh sebulanðŸ˜­,Negatif
Kasus mennnn @drdlckkk_ @ndraa_pa,Negatif
"katanya tahun ini kuota nya diperbanyak, tapi kok banyak yg ga keterima ya tahun ini dibandingkan tahun kemaren",Negatif
Kayaknya ngk usah aja skalian buat program beasiswanyaðŸ˜‚,Negatif
kayanya cuma di tahun ini yang kaya bertele-tele banget di buat. ga ada guna ngasih tau baik baik berkomentar dengan baik di akun ini,Negatif
Kecewa,Negatif
kecewa banget,Negatif
Kecewa banget yang ipknya udah bagus tapi akreditas prodi dan kamlus harus A,Negatif
kecewa guys,Negatif
"kecewa guys, ipk 4 tapi akreditasinya bukan a , jadinya skoring nya ngak cukup",Negatif
"keluarkan daftar penerima beasiswa kaltim, beserta keterangan prodi, kampus, dan ipk supaya transparan.. krn klo dri simulasi hitung pun prodi a kampus a ipk pun minimal harus 3,7 baru bisa masuk batas skoring.. batas skoring tahun ini terlalu tinggi Ã° Ã° tolong keluarkan daftar penerimanya kira kira bisa brp org yg dapat beasiswa kalau begini..",Negatif
"Kemana yah uangnyaa...jgnðŸ˜¢ kok standarnya tiba2 di naikin . Biar sedikit penerimanyaaðŸ‘""",Negatif
KENAPA DIPANGKAS ANGGARANNYA !?,Negatif
"kenapa jadi berubah gagal salur min sudah perbaikan lho, anak ku sampek nanyain knpa beasiswa nya blm cairÂ² jga sedangkan yg lain sdh pada cair",Negatif
kenapa lagi ini min yaallahÃ° Ã° 7162947291 gain.archives,Negatif
"kenapa masih gagal salur ya min norek aktif, norek juga betul tapi belum ada titik terangnya ini",Negatif
Kenapa yg S2 skor nya tinggi bgt sii,Negatif
Kepada pihak BKT yng terhormat.kenapa harus menunggu perbaikan keseluruhan rekening baru bisa di salurkan.coba yrek yng aktif itu langsung di salurkan saja,Negatif
"kerjaaan syapa sih ini😤😤😤 @nadiemmakarim tolong bapak di tinjau ini ada apa gerangan beasiswa judulnya tapi ya gitu, mmg yg terbantu itu jd cm masyarakt miskin sama yg IPk 5 pak ai, kaum tengah2 ini sengsara dapat kebijakan pemerintah kami ini @nadiemmakarim tolong pak bantu2 lah di kaji ada apa ini?????",Negatif
Klo gk ada yg lolos trus dananya dikemanain ya ðŸ¤”,Negatif
"kn sdh ku bilang tdi, kita satu kampus, satu prodi, satu kelas jga, daftar nya barengan di katagori yg sama, ipk ku lebih tinggi, nah skor nya kok bisa tinggi dia, gtu... cara hitungnya itu gimna kok bisa skor rendah gara apa klo di bilang unggul siapa ipk ku lebih tinggi Ã¢ Âº",Negatif
"knp gak masuk masuk ya minn beasiswanya. padahal no rek tidak salah input, gagal salur pun tidak. kenapa ini ya sudah mau akhir tahun kok belum cair juga.. yaa kan gak mungkin anggaran tahun ini keluarnya tahun depan .. kan anak saya penerima beasiswa stimulan tahun ini, lagian tahun depan kan sudah gak ada lg bkt",Negatif
Knp harus dihitung bgtu bagaimana nasip ank yg miliki ekonomi rendah tapi ga masuk batas skoring ðŸ˜¢ðŸ˜¢ mau ga mau harus banting tulanggg contoh ya ky sayaðŸ˜¢,Negatif
kocak kalian lucu banget kebanyakan alibi tau gak,Negatif
KOCAK KMRN KATANYA GEGARA BUKTI UKT GA VALID SEKARANG MALAH KHS SAMA KRS YG GA VALID ANEH ANEH AJA KOCAK BKT INI KLO DARI AWAL EMANG KHS YAA BILANG KHS JANGAN BILANG UKT KOCAK DIHH GINI AMAT,Negatif
KOCAK KOCAK,Negatif
kocak kocak kocak,Negatif
kocakkkkkk,Negatif
kok agak aneh yaa bri ini ga ada pengumuman prbaikan norek tapi kok nga cair cair ada apa ini min tolong kami dibantu info kok diem aja min,Negatif
kok belum cair cair ya?,Negatif
"kok bisa secara rumus juknis aja ipk 4.00 akre prodi b univ b hasilnya 331,81 yg dimana itu tidak memenuhi ambang.",Negatif
kok bisa sekacau ini sih penyalurannya 7744278467 czrina92,Negatif
Kok bisa ya lalai bgt pdhl berkas udah bener tapi administrasi di tolak sedangkan skorsing harusnya lolos,Negatif
Kok gk ada tahap 2-3 yg akademik :),Negatif
kok makin kulihat makin aneh aneh kalian ngetag org orgnya ðŸ˜­ðŸ¤£,Negatif
"kok s2 stimulan prestasi 3,31 tapi s3 3,19 gak masuk akal",Negatif
Kok skoring stimulan akademik tahun ini lebih tinggi daripada tahun kemarin?ðŸ˜­ sumpah gk lucu ini mah ketinggian batas skoringnya stimulan akademik tahun iniðŸ˜­ðŸ˜­,Negatif
Kok tibaÂ² gak masuk skoring padahalnya nilainya masuk,Negatif
Konyol,Negatif
Kpd Yth tim beasiswa kaltim @beasiswakaltim. Kami butuh biaya utk perkuliahan. Kami kecewa krn selalu di janjikan tgl sekian cair,Negatif
kpn ya cairnyaa,Negatif
lagian dana untuk pendidikan kenapa dipangkas dah kocak ni pemerintah,Negatif
"Lah ga lolos verifikasi administrasi krna biaya ukt ga sesuai sma yg Bru, kn kta ngitutin  byar SPP pas awl buka pendaftaran. Sedih bnget pdhl skor tinggi",Negatif
lah kocak ðŸ˜‚,Negatif
LAH KOCAKKKKK KENA PRANK MULU ðŸ˜­,Negatif
lah temen ku. 2 org stimulan ga lolos gegara katanya bukti pembayaran ukt nya salah padahal pendaftaran semester 4 harusnya yg di pake bukti semester 4 juga ga sih lah ini malah ga di terima,Negatif
Lama baget gk ada kabar nih besok klau blum ada kepastian demo aja kali ya,Negatif
lama bangett  dah november,Negatif
Lama bener verifikasi nya,Negatif
lama bgt dah udh hampir mau pergantian tahun,Negatif
lama bgt ini cairnya ;(,Negatif
Lama nya bah min astga,Negatif
"lamaa betulll ini beasiswa kak, mana belum ada pengumuman selanjutnya lagi",Negatif
"LAMANYA CAIR ASLI, KLO MAU CAIRIN TUH WAKTU JALAN PERKULIAHAN, BUKAN LIBURAN, HADUHHH 😮",Negatif
Lamanya cair woe,Negatif
LAMANYAAA CAIRRRRRR,Negatif
lawak bgt sih asli ini mah dikorupt wkwk,Negatif
lebih butuh informasi transparansi anggaran sih daripada informasi skoringðŸ¤”,Negatif
LUCU,Negatif
"Lucu aja sih,iya kl di sini banyak univ dengan akreditasi A gpp ya....lha akre aja bnyakan B (sukur2 ini sudah) malah dinaikin skoringnya..maunya apa?",Negatif
lucunye kaga ada akademik,Negatif
"maaf mas kalau terkesan ngomel, saya cuma menyampaikan pendapat kok tentang sistem penilaiannya. coba diperhatikan kembali begini.. jika berdasarkan penilaian juknis ipk 4.00 akre univ b prodi b itu hasilnya 331,8 yang artinya tidak memenuhi batas ambang. kita ambil contoh si b ga keterima karna kalah sama kampus yang univ a prodi a lebih banyak yang daftar, oke masuk akal. kemudian, coba kita ambil contoh lain misalnya mahasiswa si univ a prodi a yang daftar tidak banyak tidak memenuhi slot jawabannya si univ b dan prodi b tetap tidak diterima, ya karena dari awal memang tidak mencukupi skoring. pertanyaannya, apakah sebenarnya si b ini benar-benar memiliki kesempatan",Negatif
"Makin susah, kasian yg bener2 ga mampu bayar, mengharap beasiswa tapi skor atau seleksinya di perketat betul",Negatif
Malam2 anakku telp dari malang menangis dia katanya ngk lolos beasiswa stimulan padahal kampusnya Brawijaya akreditas Abdan nilai skor menyukupi.. malah ada yg di bawah dia malah lolos aneeeh,Negatif
mana ini katanya di berita cair minggu ini ga kunjung muncul hilalnya hadu,Negatif
mana kok ga cair cair iniii wakk,Negatif
Mana ni min udah juli ko gk ad hilal nya buat monev,Negatif
mang boleh min setinggi iniiiðŸ˜¢,Negatif
Mang boleh min skoring setinggi ituðŸ˜¢,Negatif
"Mantap bang ipk 3,8 gak dapat lain kali kalo buat mending di kasih tau kalo harus IPK 5",Negatif
Mantapnya wa nya centang 1,Negatif
Manyala betul heh beasiswa 2024 nih ðŸ”¥ðŸ”¥. Sekalian aja kiamat baru cair,Negatif
Masih bingung dgn cara penilaian nyaðŸ™Œ,Negatif
mau berapa lama lagi min?ðŸ˜,Negatif
mau ikutan speak up juga terkait dana beasiswa yang belum cair ini.. bapak ibu dari penjelasan di berita berita sendiri yang mengatakan kalo pencairannya bertahap karena banyaknya penerima juga termasuk saya sendiri yang sangat butuh untuk praktek kerja di pulau jawa dimana butuh biaya yang besar. lalu apakah kami yang tidak melaporkan adanya perbaikan rekening ini harus benar-benar menunggu semua masalah clear bkt plisss segera cair plisssssss,Negatif
"Mau IPK mu 4 kalo akred kampus/prodi mu lain A kubur jauh ekspektasi mu sod ðŸ¤£ðŸ¤£""",Negatif
Mau ngeluh tapi asudahlah belon rejekiðŸ˜¢,Negatif
Mau nunggu smpe kapan lagi??? Baru kali ini penyaluran ga jelas dan TERLAMA TERANEH. Minimal kasih info buat kita kita yang masih belum cair pdhal gada kesalahan!! Udah mau akhir bulann ini kacau balau,Negatif
"mau wisuda anyinggg lah gak ada duit, ya allah semoga klo di korup duit nya jdi belatung di perut yg mke uang nya amiin",Negatif
"mending juknis dirombak KHUSUS AKREDITAS A""""",Negatif
Mengecewakan,Negatif
Mengheningkan cipta dimulai,Negatif
Menunggu sesuatu,Negatif
Menunggu yang tidak pastiðŸ¥²,Negatif
Menurut saya aneh sih,Negatif
Menyala,Negatif
Menyala @beasiswakaltim kuhh php lgiiðŸ”¥ðŸ”¥,Negatif
menyala uang bpkku untuk penelitian kalo kaya giniðŸ”¥ðŸ˜¢,Negatif
min apa perlu kami tanya ke dinas pendidikan atau pihak mana yg bisa menjelaskan tentang ini karena sdh 2x gagal salur dan tidak ada respon di wa  kami butuh jawaban yang jelas min @beasiswakaltim tolong di respon dan di bantu kami harus gimna,Negatif
min dh dua minggu lebih ini,Negatif
Min gimana ini tutup telinga tutup mata kah adem ayem betul liat org bertanya kita berisik kaarna kita maasuk ke katagori KLO ga masuk ga bakal berisik,Negatif
"min ini beneran kita penerima didzalimin kayak gini parah banget, ini hak kita padahal. ga jelas",Negatif
"Min ini kapan pencairan beasiswanya, lama bangettt😢 kayaknya tahun lalu gak selama ini",Negatif
min ini kelanjutannya gimana yaa bilangnya setelah tanggal 20 tapi belum keliatan tandaâ€™nya paling gak kasih kepastian minðŸ¥²ðŸ¥²,Negatif
min ini kenapa ya ga sambil di salurkan duluu yang udah bener data nya?? kalau nunggu semua data bener sampe kapan min yaAllah?ðŸ˜­ðŸ™ðŸ»,Negatif
Min ini kita disuruh nunggu sampe kapan?? Wkwk,Negatif
min ini minimal skoring kok rataâ€ naik nya jauh bgt ya dri tahun lalu? susah bgt mau dapat klo gini untuk kampus/prodi yg akreditasnya b/c,Negatif
"min kalo memang gak ikhlas menyalurkan gak usah aja min, 2 kali sudah gagal salur. ntah saya minus salah masukan no rek, atau bank nya yang slah kasih no rek, atau memang gak dapat. buat 10 rekening pun gagal salur 10 kali karepmu",Negatif
Min kapan nih BTN stimulan?? Kok lama betul astagaa padahal norek sudah betul dan masih aktif,Negatif
"min kasih kejelasan lahh, ini yg gada kesalahan apa apa tapi belum cair juga lama lama capek",Negatif
"min kasih kesempatan stimulain umum yang ipk nya 2,75, kasihan ipk tidak tinggi gak sampai 3",Negatif
"min kenapa statusnya di web jadi hilang min, kenapa lagi ini min yaallah",Negatif
"Min knp gak di post di feed? Takut di serbu ribuan pertanyaan ya?
Jadi juknis minimal prodi C PT C itu apa gunanya? Krn IPK 4 pun gak akan lolos skoring.
Tmn ku PT B prodi C ipk 4 aja gak lolos.
Batas skoring jg knp harus di simpan? Pas pengumuman baru di share, tkut banyak yg lolos ya ?",Negatif
Min kok kami belum cair sih. Sdh sebulan lebih kami menanti. Tolonglah jangan dzalim dengan menahan nahan hak kami.,Negatif
min maaf ini kabar pencairan beasiswa gimana ya kabarnya. tidak ada informasi sama sekali,Negatif
Min mau disalurkan kapan? Nunggu semua data norek benar kah?? Kasian kami kami yang gada kesalahan apapun tapi sampai sekarang ga cair.,Negatif
"min mohon kejelasan nya apa yang harus kami perbaiki krn gagal salur ini yang rekening pasif sudah di aktifkan, saya yang rekening nya sudah tutup juga buat rekening baru dan menginput kembali di web tapi kok masih salah kalau buat info yang jelas ya min, maksudnya ini gagal salur karna sistem dari bank dan pemerintahnya atau dari kami jangan hanya membuat info untuk memperbaiki lagi tapi tanpa ada kejelasan min, kasian kami yang menunggu hak kami saya juga sudah wa admin bkt katanya paling lambat 7 hari kerja akan dibalas, tapi sampai hari ini juga ga ada kejelasan, jadi siapa yang salah ini min",Negatif
"Min sy IPK 4 akreditasi univ B prodi B, Apa memang S2 diunmul memang ga layak untuk dapat beasiswa ???›",Negatif
MIN TAHUN LALU TTP DICAIRKAN LOH KALAU ADA YANG SALAH REK KAN BISA KLOTER 2 KAN GA ADA JUGA TUH TAHAP 2,Negatif
"Min tahun sebelumnya seminggu setelah pengumuman sudah cair kenapa ini sebulan dari pengumuman belum ada tanda"" cairr ya??pengumuman lambat 2 Minggu dari jadwal yg d tentukan di tanggal 31 Agustus masa iya pencairan lambat lagi sebenarnya dana ini ada atau engga udah di pangkas 50M masa iya di lambatin lagi",Negatif
"min tolong banget respons, rekening saya aktif tapi nominalnya masih tertahan. gimana ini",Negatif
Min tolong min bantu tanya kapan beasiswa kaltim ini cair @gerindra udah mau akhir tahun nda ada kepastian,Negatif
